order_item_id,order_id,product_id,quantity,item_price
1080,739,1,1,24253.91
1081,740,2,2,55355.04
1082,741,4,1,781.3
1083,742,4,1,788.98
1084,743,1,2,24317.55
1085,743,6,2,1182.21
1086,744,2,1,57973.91
1087,745,1,2,23644.91
1088,745,1,1,24379.5
1089,746,2,1,54012.46
1090,747,2,2,57475.88
1091,748,2,2,57281.29
1092,748,7,2,856.69
1093,749,1,1,23623.17
1094,750,4,2,734.54
1095,751,2,1,54316.32
1096,752,5,2,4109.98
1097,753,4,1,733.08
1098,753,1,1,22765.53
1099,753,2,2,55810.8
1100,754,2,2,54683.8
1101,754,3,2,1807.75
1102,755,1,1,24116.02
1103,756,3,1,1850.36
1104,757,3,2,1816.29
1105,757,3,2,1899.84
1106,758,3,1,1826.68
1107,759,2,2,55321.96
1108,759,2,2,54625.88
1109,760,3,2,1904.84
1110,761,6,2,1092.81
1111,761,2,1,56614.03
1112,762,1,2,24065.14
1113,763,2,2,57729.11
1114,764,6,1,1096.28
1115,765,2,2,56320.18
1116,766,1,1,24587.43
1117,766,2,2,57042.0
1118,767,7,2,834.76
1119,768,1,1,23591.89
1120,768,1,2,23158.88
1121,769,3,2,1930.84
1122,770,2,1,58351.96
1123,770,1,1,23519.74
1124,770,4,2,798.05
1125,771,1,1,24202.38
1126,772,3,1,1825.67
1127,772,2,1,55530.56
1128,773,2,1,56634.78
1129,773,3,1,1842.53
1130,774,1,2,24253.75
1131,775,4,1,788.67
1132,776,1,2,24821.39
1133,777,2,2,56387.76
1134,777,1,1,22665.14
1135,778,1,1,24952.61
1136,778,4,1,748.42
1137,778,1,1,24373.86
1138,779,3,1,1853.63
1139,779,1,2,23357.63
1140,780,1,2,22599.49
1141,780,4,1,731.18
1142,781,3,1,1889.81
1143,781,6,1,1139.28
1144,782,4,1,785.7
1145,782,3,2,1914.55
1146,783,2,1,59262.72
1147,784,1,1,24179.15
1148,785,4,2,792.89
1149,786,1,2,24301.81
1150,786,1,2,24609.32
1151,787,2,1,57162.3
1152,788,1,2,24391.62
1153,789,7,2,888.27
1154,790,7,1,815.13
1155,791,2,2,54749.22
1156,792,5,2,4307.75
1157,793,5,1,4293.61
1158,793,4,1,767.71
1159,794,2,2,56644.43
1160,795,2,2,57484.54
1161,796,3,1,1978.62
1162,796,4,2,748.2
1163,797,1,2,23264.53
1164,798,2,1,59776.4
1165,798,5,2,4280.78
1166,799,1,1,24532.13
1167,800,1,2,24442.23
1168,801,5,2,4425.51
1169,802,1,1,23743.07
1170,803,2,2,57842.68
1171,803,2,1,56591.94
1172,803,2,1,54200.54
1173,804,6,1,1174.67
1174,805,6,2,1108.25
1175,805,1,2,22620.2
1176,806,3,2,1828.85
1177,807,2,2,55333.7
1178,807,1,2,22866.54
1179,808,2,2,59370.46
1180,808,2,1,58100.58
1181,809,1,1,23733.52
1182,810,4,1,752.44
1183,810,2,2,54013.94
1184,810,1,2,23237.04
1185,811,2,1,58998.21
1186,812,7,2,833.91
1187,813,1,1,24868.25
1188,813,2,2,59441.91
1189,814,2,2,57274.01
1190,815,5,2,4354.57
1191,815,3,1,1893.81
1192,816,3,2,1818.6
1193,817,1,1,23786.96
1194,818,1,1,22853.46
1195,819,5,1,4380.14
1196,820,1,2,22917.12
1197,820,2,2,55421.1
1198,821,2,2,57934.92
1199,822,3,1,1843.66
1200,823,1,1,23165.25
1201,824,3,1,1886.2
1202,825,4,1,786.59
1203,826,2,1,55100.54
1204,826,3,2,1934.86
1205,826,7,1,871.71
1206,827,1,2,23109.04
1207,828,1,1,23059.03
1208,828,1,1,24775.49
1209,829,1,2,23723.1
1210,830,2,2,55862.23
1211,831,2,2,56695.65
1212,831,3,1,1834.96
1213,832,2,1,57744.68
1214,832,4,2,725.38
1215,833,1,1,22509.26
1216,834,1,1,23142.88
1217,835,3,1,1936.11
1218,835,1,2,24066.88
1219,836,2,2,59388.88
1220,837,5,1,4232.34
1221,837,1,2,22934.9
1222,837,2,2,54101.48
1223,838,1,1,22943.38
1224,838,7,2,899.94
1225,838,1,2,22691.99
1226,839,3,1,1993.09
1227,840,2,2,58620.13
1228,840,4,1,730.86
1229,840,3,1,1868.86
1230,841,5,1,4184.74
1231,842,1,2,24454.32
1232,843,1,1,22720.99
1233,844,1,2,23547.32
1234,845,1,1,22916.35
1235,846,3,1,1810.87
1236,846,1,2,22675.17
1237,846,2,1,57947.7
1238,847,7,1,893.59
1239,847,4,2,744.47
1240,848,3,2,1941.72
1241,849,3,1,1872.16
1242,849,4,2,770.98
1243,850,1,2,23955.59
1244,851,4,1,757.96
1245,852,1,1,23361.92
1246,852,1,2,23988.54
1247,853,2,1,58289.72
1248,853,7,1,866.7
1249,854,1,1,24066.93
1250,855,5,2,4443.09
1251,856,1,2,23363.16
1252,857,1,2,23765.11
1253,858,7,1,827.31
1254,859,1,1,23516.93
1255,859,2,1,54114.6
1256,860,3,1,1803.99
1257,860,1,2,23588.23
1258,861,2,2,54044.78
1259,862,2,1,54873.1
1260,863,3,1,1846.6
1261,863,1,1,23457.26
1262,864,2,2,55420.32
1263,865,1,1,23945.55
1264,865,1,1,23145.75
1265,866,1,1,23853.1
1266,866,4,1,759.03
1267,867,4,2,792.94
1268,868,1,1,23700.46
1269,868,2,1,54784.04
1270,869,3,2,1960.16
1271,870,1,2,23985.34
1272,871,1,2,22980.79
1273,871,2,1,55306.35
1274,872,1,2,23338.52
1275,873,1,1,24837.23
1276,873,2,2,57257.64
1277,873,1,1,23641.27
1278,874,4,1,769.84
1279,875,4,1,744.19
1280,876,2,2,56437.99
1281,877,2,1,59595.61
1282,877,4,1,761.38
1283,877,5,1,4062.7
1284,878,1,1,23213.51
1285,878,1,1,24287.25
1286,879,2,1,55048.71
1287,880,3,1,1857.89
1288,880,4,2,782.15
1289,881,1,1,23531.7
1290,881,2,2,54471.76
1291,882,7,1,846.62
1292,883,1,2,24331.53
1293,884,1,2,24614.11
1294,884,1,2,23203.21
1295,885,7,2,893.26
1296,886,3,1,1993.12
1297,887,2,2,55613.14
1298,888,5,1,4421.45
1299,888,1,2,24950.65
1300,888,5,2,4405.54
1301,889,4,1,729.73
1302,889,1,2,23272.29
1303,890,1,1,22835.06
1304,891,2,1,59682.92
1305,892,7,2,813.34
1306,893,3,1,1981.55
1307,894,1,2,23039.02
1308,895,2,2,55205.47
1309,895,1,2,24920.52
1310,896,3,1,1990.45
1311,897,2,1,56262.05
1312,898,5,1,4340.32
1313,898,2,1,59897.16
1314,898,1,2,22611.47
1315,899,1,2,24253.41
1316,900,1,2,24164.87
1317,901,7,1,895.8
1318,901,1,1,23648.91
1319,902,2,2,58003.99
1320,903,4,1,781.21
1321,904,3,1,1963.85
1322,905,2,1,59234.37
1323,906,7,1,817.54
1324,906,5,1,4283.26
1325,907,7,2,833.96
1326,908,1,2,24544.56
1327,909,1,1,23016.34
1328,909,1,2,24383.69
1329,909,4,2,761.67
1330,910,2,2,54536.84
1331,910,1,2,23242.24
1332,911,3,1,1819.85
1333,912,2,2,54474.46
1334,913,6,2,1166.4
1335,914,5,1,4482.37
1336,915,2,1,55402.14
1337,915,4,1,741.93
1338,915,1,2,24284.15
1339,916,1,1,23462.77
1340,916,4,2,767.49
1341,917,2,2,56707.71
1342,918,1,1,24397.17
1343,919,6,1,1089.47
1344,920,3,1,1902.7
1345,921,1,2,23823.17
1346,921,3,2,1969.64
1347,921,1,1,23352.42
1348,922,3,2,1969.36
1349,922,6,1,1146.5
1350,923,5,2,4271.37
1351,924,1,1,24770.87
1352,925,3,2,1866.81
1353,925,5,2,4490.25
1354,926,1,1,23262.75
1355,926,5,2,4126.74
1356,927,1,1,22587.9
1357,928,2,2,55742.17
1358,929,3,1,1889.46
1359,930,1,2,23195.28
1360,930,1,2,23108.67
1361,930,1,2,23189.87
1362,931,5,1,4369.18
1363,931,4,1,739.0
1364,932,2,1,56032.4
1365,933,1,2,24792.69
1366,934,3,1,1970.51
1367,935,2,2,55101.38
1368,936,1,1,23298.06
1369,936,7,1,835.36
1370,937,1,2,23732.58
1371,938,1,2,22809.23
1372,939,1,1,23440.65
1373,940,1,2,22818.06
1374,940,1,1,24256.0
1375,940,4,2,756.29
1376,941,1,2,24180.15
1377,942,2,1,54660.44
1378,943,1,1,24505.68
1379,944,1,2,24318.84
1380,944,2,1,54907.59
1381,945,1,1,23001.78
1382,946,4,1,726.2
1383,946,3,2,1924.11
1384,947,2,2,59599.16
1385,947,1,1,24623.66
1386,948,5,2,4212.75
1387,949,1,1,22795.02
1388,950,1,2,23780.65
1389,950,6,2,1128.44
1390,951,4,1,766.38
1391,951,2,2,55040.38
1392,951,1,1,22657.27
1393,952,3,1,1840.57
1394,953,4,1,730.88
1395,953,2,2,56960.88
1396,954,1,2,23122.44
1397,954,1,1,24721.87
1398,954,1,2,23722.38
1399,955,2,1,57399.11
1400,956,1,2,22632.06
1401,956,1,1,23198.35
1402,957,3,1,1902.39
1403,958,2,1,59294.46
1404,959,4,2,745.51
1405,960,3,1,1899.82
1406,961,1,2,22554.95
1407,962,5,2,4212.04
1408,962,1,2,22839.07
1409,963,2,1,54605.65
1410,964,2,2,59624.89
1411,965,1,2,22853.11
1412,965,7,2,885.8
1413,966,7,2,864.98
1414,967,3,1,1984.01
1415,968,5,1,4395.28
1416,968,7,2,833.27
1417,969,2,2,58733.67
1418,970,2,2,54739.91
1419,970,3,2,1848.71
1420,971,1,1,24507.93
1421,971,1,2,23800.49
1422,971,1,1,23433.38
1423,972,1,2,23404.02
1424,973,5,1,4215.02
1425,974,6,2,1101.17
1426,975,2,2,58684.09
1427,975,1,2,23757.95
1428,975,6,2,1189.36
1429,976,1,1,23459.43
1430,977,2,1,57865.28
1431,977,1,1,23548.7
1432,977,1,1,24734.93
1433,978,3,2,1844.21
1434,978,5,1,4383.23
1435,978,2,2,56490.93
1436,979,1,1,24493.55
1437,980,1,2,23892.1
1438,980,2,1,55043.86
1439,981,1,2,22789.01
1440,982,1,1,24048.96
1441,983,2,1,59944.49
1442,983,1,2,22801.2
1443,984,1,1,22976.44
1444,984,2,2,59055.23
1445,985,2,2,59181.34
1446,986,2,2,57829.35
1447,987,4,1,773.15
1448,988,5,2,4315.89
1449,989,1,1,24054.84
1450,989,1,1,24609.2
1451,990,1,2,24509.65
1452,991,1,1,24284.02
1453,992,2,2,54849.7
1454,993,1,2,24916.48
1455,994,5,2,4385.07
1456,995,1,1,23299.3
1457,995,2,2,58190.03
1458,995,1,1,23375.47
1459,996,2,2,56230.36
1460,997,1,2,23606.64
1461,998,3,1,1832.72
1462,999,1,1,23440.48
1463,1000,2,2,57606.55
1464,1001,2,1,57145.53
1465,1001,1,2,24321.06
1466,1002,2,1,59600.48
1467,1003,1,1,23286.41
1468,1003,1,1,22573.25
1469,1004,1,1,23399.98
1470,1004,2,2,56156.54
1471,1005,1,2,24171.68
1472,1006,1,1,23666.71
1473,1007,2,1,59873.52
1474,1008,2,2,57052.24
1475,1009,4,1,730.06
1476,1010,1,2,23651.78
1477,1011,1,2,22763.05
1478,1012,1,2,24561.29
1479,1012,4,2,786.02
1480,1013,7,1,898.2
1481,1013,6,1,1112.19
1482,1014,2,1,57109.23
1483,1014,2,2,54892.85
1484,1014,1,1,24801.93
1485,1015,2,2,59730.14
1486,1015,2,2,59670.1
1487,1015,5,1,4144.08
1488,1016,1,2,23100.61
1489,1016,2,1,57776.54
1490,1017,2,2,56140.62
1491,1018,1,1,22650.27
1492,1019,2,1,56030.21
1493,1019,5,2,4322.87
1494,1019,1,2,23023.37
1495,1020,2,1,57488.72
1496,1021,1,2,24724.59
1497,1021,6,1,1100.84
1498,1021,6,1,1083.34
1499,1022,6,1,1167.95
1500,1023,5,2,4384.19
1501,1024,2,2,56560.74
1502,1025,1,2,24375.4
1503,1025,7,2,822.65
1504,1026,4,2,759.86
1505,1027,2,1,59512.48
1506,1028,2,2,59294.65
1507,1029,2,2,59761.31
1508,1030,5,2,4198.08
1509,1030,3,2,1882.75
1510,1031,1,2,22619.45
1511,1032,2,2,55137.11
1512,1033,1,1,23561.99
1513,1034,4,1,778.82
1514,1035,3,2,1997.67
1515,1035,2,1,54823.82
1516,1036,1,2,23590.18
1517,1037,2,2,56323.48
1518,1038,1,2,23977.01
1519,1038,7,2,876.13
1520,1039,1,1,23787.98
1521,1040,3,1,1933.17
1522,1040,1,1,22786.85
1523,1041,2,2,58247.65
1524,1042,2,2,58337.04
1525,1042,2,1,55189.24
1526,1043,7,2,897.19
1527,1044,2,1,55728.99
1528,1045,1,2,24992.12
1529,1045,4,1,722.63
1530,1046,1,2,22978.11
1531,1047,5,1,4153.68
1532,1047,3,2,1869.46
1533,1048,4,2,790.66
1534,1049,1,1,24528.66
1535,1049,3,2,1970.39
1536,1049,2,1,54423.3
1537,1050,3,2,1945.26
1538,1050,2,2,58943.38
1539,1050,1,2,24491.13
1540,1051,4,1,793.97
1541,1052,3,2,1908.02
1542,1053,3,2,1918.5
1543,1053,2,2,56158.74
1544,1054,1,1,22987.1
1545,1055,3,2,1898.48
1546,1056,3,2,1942.94
1547,1056,1,2,22664.5
1548,1057,6,1,1106.12
1549,1057,2,2,56662.21
1550,1058,6,1,1083.1
1551,1058,2,1,57145.89
1552,1059,1,1,22700.16
1553,1059,2,2,59046.64
1554,1059,2,1,54508.6
1555,1060,1,2,23899.04
1556,1060,2,1,59127.09
1557,1061,3,1,1841.33
1558,1061,4,1,787.64
1559,1062,2,1,59128.05
1560,1062,4,2,787.63
1561,1063,1,1,23842.71
1562,1063,1,2,23064.16
1563,1064,2,2,59758.7
1564,1065,3,1,1999.71
1565,1065,4,2,778.84
1566,1066,4,2,787.33
1567,1067,5,2,4101.98
1568,1068,4,2,726.03
1569,1069,4,2,759.97
1570,1070,4,2,768.56
1571,1071,1,1,23897.38
1572,1072,5,2,4272.67
1573,1073,2,1,58031.86
1574,1074,2,2,56652.4
1575,1075,1,1,23709.28
1576,1076,2,1,58566.04
1577,1077,2,1,57323.82
1578,1077,2,2,58529.6
1579,1078,5,1,4317.14
1580,1078,2,1,55102.88
1581,1078,2,1,58058.83
1582,1079,5,2,4363.66
1583,1080,5,1,4203.52
1584,1081,2,1,54035.19
1585,1081,2,2,55016.53
1586,1082,3,2,1941.36
1587,1082,3,2,1812.0
1588,1083,7,2,861.2
1589,1084,5,1,4460.67
1590,1084,1,2,22716.55
1591,1085,5,2,4202.86
1592,1085,1,1,22622.87
1593,1086,2,1,56137.5
1594,1087,1,1,23460.05
1595,1088,7,2,845.13
1596,1088,1,1,22793.75
1597,1089,1,1,24754.77
1598,1090,1,1,23990.98
1599,1091,1,1,23800.34
1600,1092,1,2,22822.66
1601,1093,1,2,24454.83
1602,1094,7,1,878.77
1603,1095,1,2,24182.06
1604,1096,2,1,55198.02
1605,1097,3,2,1840.18
1606,1098,6,2,1128.76
1607,1099,2,2,58603.02
1608,1100,2,2,58846.99
1609,1100,4,1,747.65
1610,1100,1,2,24248.82
1611,1101,1,2,23873.32
1612,1102,1,1,24098.44
1613,1102,5,2,4255.39
1614,1102,5,1,4314.32
1615,1103,2,2,58066.09
1616,1104,1,1,23736.49
1617,1105,2,1,56985.18
1618,1105,3,1,1979.72
1619,1106,4,1,791.38
1620,1106,2,2,54532.64
1621,1107,3,2,1881.75
1622,1107,2,2,55436.22
1623,1108,2,2,54898.66
1624,1109,2,1,55777.06
1625,1110,2,1,58850.15
1626,1111,5,1,4452.08
1627,1112,1,1,24831.6
1628,1112,4,2,732.16
1629,1113,1,1,24115.91
1630,1114,2,1,54379.52
1631,1114,1,1,23928.33
1632,1115,5,1,4163.94
1633,1115,1,2,22608.58
1634,1116,1,1,23082.97
1635,1117,7,1,856.53
1636,1117,3,1,1803.22
1637,1118,1,2,24204.31
1638,1119,2,2,58740.79
1639,1120,1,1,23208.87
1640,1121,1,2,24352.21
1641,1122,4,2,768.8
1642,1122,6,2,1115.36
1643,1123,4,1,720.31
1644,1124,1,2,23648.37
1645,1125,1,1,23167.91
1646,1125,7,1,869.53
1647,1126,2,2,56989.19
1648,1126,2,2,58253.4
1649,1126,2,2,54782.71
1650,1127,1,2,22723.35
1651,1128,4,1,757.49
1652,1129,3,1,1815.11
1653,1130,7,1,813.16
1654,1130,1,2,22724.13
1655,1131,2,1,57298.11
1656,1132,7,1,851.37
1657,1132,2,2,54066.08
1658,1133,1,2,22902.46
1659,1134,1,1,22944.7
1660,1135,6,2,1192.61
1661,1135,4,1,781.14
1662,1136,6,1,1183.42
1663,1136,6,1,1168.48
1664,1137,1,1,22685.19
1665,1137,7,1,899.98
1666,1138,2,2,57347.28
1667,1138,2,1,57524.09
1668,1139,3,2,1889.92
1669,1140,1,1,24787.92
1670,1140,5,1,4179.08
1671,1141,7,1,864.16
1672,1142,4,2,783.43
1673,1143,7,2,856.81
1674,1143,3,1,1976.26
1675,1143,4,2,742.98
1676,1144,4,2,770.89
1677,1145,6,2,1176.81
1678,1146,1,1,23633.54
1679,1147,1,2,22845.71
1680,1147,2,1,56891.4
1681,1147,1,1,23997.21
1682,1148,3,2,1974.95
1683,1149,1,2,24654.7
1684,1149,1,1,23876.36
1685,1149,3,1,1866.59
1686,1150,1,1,23292.28
1687,1151,2,1,55527.97
1688,1152,1,1,22745.11
1689,1152,3,1,1819.74
1690,1152,1,2,22776.36
1691,1153,2,1,57212.48
1692,1154,4,1,779.16
1693,1154,4,2,785.94
1694,1155,1,2,24434.99
1695,1156,1,1,24166.31
1696,1157,5,2,4108.9
1697,1157,3,2,1907.09
1698,1158,7,1,873.88
1699,1158,7,1,882.01
1700,1158,2,2,59851.47
1701,1159,2,2,55404.62
1702,1159,3,2,1839.45
1703,1159,2,2,54746.61
1704,1160,1,2,24828.86
1705,1160,3,1,1877.52
1706,1160,2,2,59511.13
1707,1161,4,2,751.22
1708,1161,2,2,57714.73
1709,1161,2,1,55733.04
1710,1162,1,2,22917.38
1711,1163,1,2,23786.13
1712,1164,1,1,23540.71
1713,1165,2,1,56407.52
1714,1166,2,1,59588.94
1715,1166,1,1,24224.56
1716,1167,5,2,4197.15
1717,1167,4,1,778.84
1718,1168,2,1,57803.34
1719,1168,2,2,55356.91
1720,1168,1,1,24894.42
1721,1169,4,1,736.05
1722,1170,5,1,4130.84
1723,1170,4,2,732.18
1724,1171,2,1,54497.49
1725,1172,5,2,4197.87
1726,1172,2,1,56608.07
1727,1173,1,2,23714.08
1728,1174,1,1,24418.08
1729,1174,7,1,816.76
1730,1175,2,2,59659.18
1731,1176,1,2,22765.7
1732,1176,6,1,1097.93
1733,1176,2,2,57956.14
1734,1177,2,1,59580.03
1735,1178,1,2,23708.51
1736,1179,3,2,1800.73
1737,1180,1,2,23703.97
1738,1181,1,2,22594.46
1739,1181,2,1,58577.09
1740,1182,2,2,55385.88
1741,1182,6,1,1176.14
1742,1183,1,2,23540.18
1743,1184,5,1,4467.15
1744,1184,1,1,23229.67
1745,1184,2,1,58530.36
1746,1185,5,2,4326.91
1747,1185,1,1,24530.45
1748,1186,2,1,55261.66
1749,1186,2,2,59267.08
1750,1187,4,1,752.24
1751,1188,1,1,24304.96
1752,1188,4,2,745.65
1753,1189,1,2,22897.31
1754,1190,1,1,23687.93
1755,1191,3,1,1876.55
1756,1192,3,1,1962.39
1757,1192,1,1,23844.21
1758,1193,3,1,1913.26
1759,1194,1,2,22867.54
1760,1194,1,2,24706.24
1761,1195,6,2,1109.15
1762,1196,3,2,1801.42
1763,1196,1,2,24718.85
1764,1196,4,2,763.26
1765,1197,2,1,56250.6
1766,1197,7,1,857.82
1767,1198,2,1,59598.47
1768,1199,2,2,54758.79
1769,1199,2,2,59416.98
1770,1200,2,1,56824.9
1771,1200,1,2,22689.08
1772,1201,3,2,1882.67
1773,1202,7,1,825.07
1774,1203,5,2,4397.06
1775,1204,2,2,57052.15
1776,1205,4,1,786.8
1777,1205,1,2,23681.44
1778,1206,1,1,23676.76
1779,1206,2,2,56213.93
1780,1207,1,1,23101.78
1781,1207,2,2,58163.26
1782,1208,3,2,1915.95
1783,1209,2,1,58234.55
1784,1209,1,1,24053.77
1785,1210,2,1,56351.99
1786,1211,3,1,1870.13
1787,1212,7,1,885.23
1788,1213,1,2,23020.58
1789,1214,1,2,22916.91
1790,1215,3,1,1900.85
1791,1215,1,1,22591.06
1792,1216,1,1,23391.01
1793,1216,3,2,1845.63
1794,1216,4,2,785.34
1795,1217,2,1,58202.73
1796,1217,1,1,23733.35
1797,1217,1,1,24331.75
1798,1218,1,2,22880.57
1799,1218,5,2,4413.96
1800,1219,4,2,766.94
1801,1220,1,2,24792.4
1802,1221,3,2,1907.54
1803,1221,2,2,55596.13
1804,1221,2,1,56368.84
1805,1222,2,2,59596.63
1806,1222,1,1,23457.65
1807,1223,1,1,24488.22
1808,1223,1,1,23717.71
1809,1224,4,1,744.21
1810,1224,2,1,56902.78
1811,1225,6,2,1186.54
1812,1226,1,2,24749.03
1813,1227,1,2,22537.94
1814,1227,2,1,58062.56
1815,1227,5,2,4335.21
1816,1228,4,1,722.74
1817,1229,2,1,59546.97
1818,1230,3,2,1886.49
1819,1231,7,1,829.93
1820,1231,5,1,4132.18
1821,1232,4,2,789.95
1822,1233,4,1,746.85
1823,1234,5,1,4257.03
1824,1234,2,2,57888.61
1825,1235,6,2,1142.9
1826,1236,1,2,22714.49
1827,1237,1,2,24390.01
1828,1238,1,1,23391.81
1829,1239,1,2,24595.88
1830,1240,3,1,1977.95
1831,1240,1,2,23303.85
1832,1241,2,1,57680.41
1833,1241,7,2,838.15
1834,1241,2,1,54169.15
1835,1242,7,2,897.25
1836,1243,1,1,24795.71
1837,1243,1,2,24221.0
1838,1244,4,1,792.65
1839,1245,1,1,22527.0
1840,1245,1,1,23929.74
1841,1246,3,1,1898.37
1842,1246,3,2,1975.89
1843,1246,1,2,22706.08
1844,1247,1,2,23195.36
1845,1247,7,2,825.51
1846,1248,2,2,56765.21
1847,1248,4,2,762.17
1848,1249,1,2,24346.35
1849,1249,1,1,22993.62
1850,1250,2,1,54757.7
1851,1250,2,1,57937.22
1852,1250,1,1,24436.68
1853,1251,1,2,24059.9
1854,1252,3,2,1843.81
1855,1252,2,1,54462.87
1856,1253,2,1,54623.76
1857,1254,6,2,1178.46
1858,1254,1,1,24556.9
1859,1254,1,1,23296.13
1860,1255,1,1,23952.42
1861,1255,1,2,22675.25
1862,1256,1,1,24248.28
1863,1256,3,1,1922.2
1864,1257,2,1,56749.52
1865,1257,1,2,23189.82
1866,1258,3,1,1977.37
1867,1258,1,1,24519.35
1868,1258,1,2,22742.05
1869,1259,4,2,772.21
1870,1260,1,2,23753.6
1871,1261,2,2,54808.48
1872,1262,2,2,55368.6
1873,1263,5,1,4129.1
1874,1263,4,1,760.15
1875,1263,3,2,1982.91
1876,1264,2,2,57029.6
1877,1265,1,1,24716.54
1878,1266,5,1,4394.77
1879,1267,4,2,778.74
1880,1267,2,1,54813.1
1881,1267,4,2,726.62
1882,1268,7,1,826.52
1883,1268,1,1,23596.53
1884,1268,4,1,750.65
1885,1269,1,2,24756.33
1886,1269,4,1,741.38
1887,1270,6,2,1173.8
1888,1271,6,1,1165.76
1889,1272,5,1,4296.89
1890,1272,2,1,55468.29
1891,1272,3,1,1908.15
1892,1273,1,2,24930.13
1893,1273,3,1,1909.28
1894,1273,1,1,24868.57
1895,1274,5,2,4082.91
1896,1275,7,2,858.95
1897,1275,2,1,56207.1
1898,1276,2,2,59212.81
1899,1277,2,1,59808.67
1900,1277,4,2,792.45
1901,1278,1,2,24238.53
1902,1279,2,2,58011.28
1903,1279,2,1,57212.23
1904,1280,2,2,59120.37
1905,1281,2,2,59576.45
1906,1281,1,1,23301.66
1907,1281,4,2,740.32
1908,1282,1,2,24300.93
1909,1282,2,1,58714.01
1910,1282,2,1,55142.48
1911,1283,2,1,55960.64
1912,1283,4,1,726.34
1913,1284,3,2,1889.59
1914,1285,5,2,4194.32
1915,1286,1,2,22868.63
1916,1286,2,2,56581.06
1917,1286,7,2,869.39
1918,1287,2,1,58550.31
1919,1288,5,2,4072.71
1920,1288,5,1,4113.22
1921,1289,5,1,4421.18
1922,1289,6,1,1145.39
1923,1290,2,1,57328.95
1924,1291,1,2,22694.98
1925,1292,3,1,1928.56
1926,1293,3,1,1831.7
1927,1294,2,1,59797.35
1928,1295,2,1,56581.9
1929,1295,3,2,1874.71
1930,1296,1,2,24784.32
1931,1296,2,1,58283.41
1932,1297,3,1,1806.24
1933,1298,7,1,879.36
1934,1298,4,1,749.01
1935,1298,5,2,4350.83
1936,1299,1,2,24137.27
1937,1299,2,1,55924.4
1938,1299,1,1,23115.0
1939,1300,1,1,23506.68
1940,1301,5,1,4137.21
1941,1302,2,2,55418.02
1942,1303,1,1,23038.11
1943,1304,2,1,54337.48
1944,1304,2,1,56113.85
1945,1305,4,1,793.76
1946,1306,4,1,762.69
1947,1307,2,2,58978.17
1948,1307,4,1,759.15
1949,1307,5,1,4107.68
1950,1308,6,2,1136.49
1951,1309,2,1,57340.09
1952,1309,3,2,1808.44
1953,1310,7,2,898.64
1954,1311,7,1,898.64
1955,1312,2,2,58235.94
1956,1312,1,1,24261.23
1957,1312,2,1,57928.62
1958,1313,1,2,23700.34
1959,1314,2,1,59133.86
1960,1315,1,2,24752.27
1961,1316,6,2,1115.77
1962,1316,1,2,24010.43
1963,1317,4,1,733.09
1964,1318,5,1,4314.96
1965,1319,2,1,57011.04
1966,1320,1,1,23902.88
1967,1320,1,2,24047.34
1968,1321,3,2,1995.17
1969,1322,1,2,24304.5
1970,1323,1,2,24525.65
1971,1324,3,2,1947.79
1972,1325,4,1,791.6
1973,1325,3,2,1937.93
1974,1326,2,1,58143.69
1975,1327,2,2,57026.55
1976,1328,2,1,58017.67
1977,1329,1,1,22677.95
1978,1329,2,1,56545.11
1979,1329,2,1,56134.76
1980,1330,2,1,56911.53
1981,1331,5,2,4184.49
1982,1332,2,2,58284.71
1983,1333,1,1,22970.04
1984,1334,4,2,757.53
1985,1334,7,2,857.44
1986,1335,5,2,4348.68
1987,1335,1,2,24257.48
1988,1336,2,2,55160.68
1989,1337,5,2,4429.33
1990,1338,2,1,55365.2
1991,1339,1,1,24779.55
1992,1340,1,1,22835.51
1993,1340,3,1,1991.13
1994,1341,4,1,764.59
1995,1341,5,1,4125.69
1996,1342,1,1,23841.03
1997,1342,2,1,56751.9
1998,1343,1,1,24678.33
1999,1343,2,1,55744.33
2000,1344,4,2,738.02
2001,1344,2,1,59977.78
2002,1344,2,2,56203.67
2003,1345,2,2,59408.68
2004,1345,2,1,56301.21
2005,1345,2,1,59006.57
2006,1346,2,1,56004.86
2007,1346,1,1,23340.4
2008,1347,1,1,23781.87
2009,1348,1,1,24634.66
2010,1349,2,1,59229.31
2011,1350,2,2,54325.27
2012,1351,3,1,1899.26
2013,1351,4,2,739.97
2014,1352,1,2,24903.54
2015,1352,1,1,24709.41
2016,1353,2,1,56383.75
2017,1353,1,1,22925.65
2018,1353,2,2,59166.68
2019,1354,5,1,4276.63
2020,1355,2,1,58012.52
2021,1355,4,2,760.51
2022,1356,3,1,1825.96
2023,1356,2,2,55351.44
2024,1356,2,1,56489.99
2025,1357,7,2,860.53
2026,1358,2,2,59972.9
2027,1359,1,1,24424.11
2028,1360,1,1,23213.11
2029,1361,1,2,24459.82
2030,1362,1,2,23764.52
2031,1363,1,2,24827.73
2032,1364,3,2,1917.08
2033,1364,5,2,4430.68
2034,1365,1,2,22711.62
2035,1366,1,1,22871.58
2036,1367,2,2,58207.76
2037,1368,1,2,24566.86
2038,1368,3,1,1878.74
2039,1369,2,2,58630.7
2040,1370,2,1,55000.98
2041,1371,2,2,55430.56
2042,1372,1,2,24259.84
2043,1372,2,1,57436.1
2044,1372,1,2,24154.92
2045,1373,1,1,23138.08
2046,1374,2,1,57047.38
