order_id,user_id,order_date,order_status
777,379,2023-09-11,DELIVERED
778,380,2024-12-13,DELIVERED
779,381,2024-04-05,DELIVERED
780,381,2023-07-05,DELIVERED
781,381,2024-05-04,DELIVERED
782,382,2024-01-10,DELIVERED
783,383,2024-11-02,DELIVERED
784,384,2022-03-14,DELIVERED
785,384,2022-09-25,DELIVERED
786,384,2021-10-16,DELIVERED
787,385,2023-04-21,CANCELLED
788,385,2021-11-10,DELIVERED
789,386,2023-07-21,DELIVERED
790,387,2024-05-10,DELIVERED
791,388,2022-09-28,DELIVERED
792,389,2024-12-12,CANCELLED
793,390,2024-10-30,DELIVERED
794,391,2024-12-23,DELIVERED
795,391,2024-10-12,CANCELLED
796,391,2024-10-13,DELIVERED
797,391,2024-12-06,DELIVERED
798,391,2024-10-13,DELIVERED
799,392,2024-11-18,DELIVERED
800,392,2022-03-30,DELIVERED
801,393,2023-07-28,DELIVERED
802,394,2024-12-12,DELIVERED
803,395,2023-12-07,CANCELLED
804,395,2024-07-07,DELIVERED
805,395,2021-10-01,DELIVERED
806,395,2021-09-08,DELIVERED
807,395,2024-04-17,DELIVERED
808,395,2022-05-18,DELIVERED
809,395,2022-08-10,DELIVERED
810,395,2021-09-07,DELIVERED
811,395,2022-11-22,DELIVERED
812,395,2023-01-19,DELIVERED
813,396,2024-05-15,DELIVERED
814,397,2024-10-29,DELIVERED
815,397,2024-10-28,DELIVERED
816,397,2024-10-11,DELIVERED
817,397,2024-07-09,DELIVERED
818,397,2024-08-16,DELIVERED
819,397,2024-12-15,DELIVERED
820,397,2024-08-04,DELIVERED
821,397,2024-12-04,DELIVERED
822,397,2024-07-28,DELIVERED
823,397,2024-08-25,DELIVERED
824,398,2022-12-13,DELIVERED
825,398,2022-11-08,DELIVERED
826,398,2023-07-20,CANCELLED
827,398,2023-02-02,DELIVERED
828,398,2024-02-21,DELIVERED
829,399,2024-11-16,DELIVERED
830,400,2024-11-19,DELIVERED
831,400,2024-09-05,DELIVERED
832,400,2024-08-11,DELIVERED
833,400,2024-12-18,DELIVERED
834,400,2024-11-13,DELIVERED
835,400,2024-12-31,DELIVERED
836,400,2024-10-21,DELIVERED
837,400,2024-10-25,DELIVERED
838,400,2024-09-06,DELIVERED
839,400,2024-12-11,CANCELLED
840,401,2023-06-07,DELIVERED
841,402,2024-12-31,DELIVERED
842,402,2024-12-31,DELIVERED
843,402,2024-12-31,DELIVERED
844,403,2023-01-03,DELIVERED
845,403,2022-12-01,DELIVERED
846,404,2023-01-16,DELIVERED
847,404,2022-06-04,DELIVERED
848,404,2022-03-18,DELIVERED
849,404,2024-04-08,DELIVERED
850,404,2022-09-19,DELIVERED
851,405,2024-08-03,DELIVERED
852,405,2024-12-20,DELIVERED
853,406,2023-12-15,DELIVERED
854,407,2024-07-03,DELIVERED
855,407,2023-07-20,DELIVERED
856,408,2023-10-22,DELIVERED
857,409,2024-12-03,DELIVERED
858,410,2022-04-12,DELIVERED
859,411,2024-09-18,DELIVERED
860,411,2024-02-24,DELIVERED
861,412,2024-01-22,DELIVERED
862,412,2024-07-03,DELIVERED
863,412,2024-06-19,DELIVERED
864,413,2024-06-25,DELIVERED
865,414,2022-01-20,DELIVERED
866,414,2022-12-02,DELIVERED
867,414,2023-10-12,DELIVERED
868,414,2023-02-07,DELIVERED
869,414,2024-11-07,DELIVERED
870,414,2024-07-10,DELIVERED
871,414,2023-11-13,DELIVERED
872,414,2024-09-12,DELIVERED
873,414,2023-07-16,DELIVERED
874,414,2022-10-23,DELIVERED
875,415,2024-08-22,DELIVERED
876,416,2023-12-06,DELIVERED
877,417,2023-05-18,DELIVERED
878,417,2022-04-11,DELIVERED
879,418,2024-10-23,DELIVERED
880,419,2022-05-28,DELIVERED
881,420,2024-12-27,DELIVERED
882,420,2024-10-27,CANCELLED
883,421,2024-06-03,DELIVERED
884,422,2023-06-27,DELIVERED
885,422,2024-11-17,DELIVERED
886,423,2024-01-28,DELIVERED
887,423,2022-09-10,DELIVERED
888,423,2023-06-10,DELIVERED
889,424,2023-08-07,DELIVERED
890,424,2022-11-10,DELIVERED
891,424,2023-04-30,DELIVERED
892,425,2024-01-02,DELIVERED
893,425,2023-07-03,DELIVERED
894,426,2023-04-24,DELIVERED
895,427,2024-07-05,DELIVERED
896,428,2024-12-27,DELIVERED
897,428,2024-11-20,CANCELLED
898,428,2024-12-12,DELIVERED
899,429,2024-07-01,DELIVERED
900,430,2024-08-25,DELIVERED
901,430,2022-04-24,DELIVERED
902,431,2024-09-29,DELIVERED
903,431,2024-08-08,CANCELLED
904,432,2022-03-15,DELIVERED
905,432,2024-06-14,DELIVERED
906,432,2022-11-23,DELIVERED
907,432,2024-08-10,DELIVERED
908,432,2022-06-23,DELIVERED
909,432,2023-12-11,DELIVERED
910,432,2024-10-10,DELIVERED
911,432,2023-06-24,DELIVERED
912,432,2024-02-14,DELIVERED
913,432,2022-02-08,DELIVERED
914,433,2022-08-22,DELIVERED
915,434,2024-03-02,CANCELLED
916,435,2024-02-09,DELIVERED
917,436,2023-09-16,DELIVERED
918,436,2023-11-24,DELIVERED
919,437,2024-12-24,DELIVERED
920,438,2024-06-09,DELIVERED
921,438,2022-09-04,DELIVERED
922,438,2023-08-24,DELIVERED
923,438,2022-11-19,DELIVERED
924,438,2022-04-29,DELIVERED
925,439,2024-12-13,DELIVERED
926,439,2024-11-23,DELIVERED
927,440,2024-12-06,DELIVERED
928,441,2023-12-23,DELIVERED
929,441,2024-05-10,DELIVERED
930,441,2023-08-23,CANCELLED
931,441,2023-06-29,DELIVERED
932,441,2024-09-29,DELIVERED
933,442,2024-04-04,DELIVERED
934,443,2022-10-18,DELIVERED
935,443,2022-07-27,DELIVERED
936,443,2024-11-08,DELIVERED
937,444,2024-03-06,DELIVERED
938,444,2024-08-22,DELIVERED
939,445,2024-06-09,DELIVERED
940,445,2024-05-17,DELIVERED
941,445,2024-06-03,DELIVERED
942,445,2022-06-26,DELIVERED
943,445,2022-08-07,DELIVERED
944,446,2024-06-27,DELIVERED
945,446,2023-06-23,DELIVERED
946,446,2024-08-05,DELIVERED
947,446,2023-06-14,DELIVERED
948,446,2023-04-22,DELIVERED
949,447,2024-03-05,DELIVERED
950,448,2024-03-05,DELIVERED
951,449,2024-06-27,DELIVERED
952,449,2023-06-05,DELIVERED
953,450,2024-01-15,DELIVERED
954,451,2024-11-18,DELIVERED
955,451,2024-05-31,DELIVERED
956,452,2024-04-10,DELIVERED
957,452,2023-04-08,DELIVERED
958,452,2024-02-17,DELIVERED
959,453,2024-01-31,DELIVERED
960,454,2023-04-17,DELIVERED
961,455,2023-04-27,CANCELLED
962,456,2021-09-01,DELIVERED
963,457,2023-05-11,CANCELLED
964,458,2024-11-27,DELIVERED
965,459,2024-05-31,DELIVERED
966,460,2024-04-26,CANCELLED
967,460,2023-10-22,DELIVERED
968,460,2023-09-25,CANCELLED
969,460,2024-07-08,DELIVERED
970,460,2024-11-08,DELIVERED
971,460,2024-04-20,DELIVERED
972,460,2023-11-30,DELIVERED
973,460,2023-08-17,DELIVERED
974,460,2023-07-28,DELIVERED
975,460,2024-04-12,DELIVERED
976,461,2023-01-27,DELIVERED
977,462,2024-03-07,DELIVERED
978,462,2024-12-11,DELIVERED
979,463,2024-11-10,DELIVERED
980,463,2024-11-18,DELIVERED
981,463,2023-11-02,DELIVERED
982,463,2024-05-17,DELIVERED
983,463,2022-09-11,DELIVERED
984,464,2023-07-24,DELIVERED
985,464,2024-05-21,CANCELLED
986,465,2023-12-19,DELIVERED
987,465,2023-06-27,DELIVERED
988,466,2022-07-02,DELIVERED
989,466,2023-11-03,DELIVERED
990,466,2021-09-07,CANCELLED
991,467,2023-04-03,DELIVERED
992,467,2023-03-26,DELIVERED
993,468,2024-12-06,DELIVERED
994,468,2024-09-20,DELIVERED
995,469,2024-09-02,DELIVERED
996,470,2024-03-11,DELIVERED
997,470,2024-12-26,CANCELLED
998,470,2024-11-13,DELIVERED
999,470,2024-05-25,DELIVERED
1000,470,2024-05-02,DELIVERED
1001,470,2024-09-03,DELIVERED
1002,470,2024-03-19,DELIVERED
1003,470,2024-09-08,DELIVERED
1004,470,2024-07-08,DELIVERED
1005,470,2024-11-28,DELIVERED
1006,471,2024-11-01,DELIVERED
1007,471,2024-11-01,DELIVERED
1008,472,2024-08-21,DELIVERED
1009,472,2024-07-30,DELIVERED
1010,472,2024-08-06,DELIVERED
1011,473,2024-12-31,DELIVERED
1012,474,2022-01-12,DELIVERED
1013,475,2023-11-13,DELIVERED
1014,476,2023-10-22,DELIVERED
1015,477,2023-10-22,DELIVERED
1016,478,2022-01-05,DELIVERED
1017,479,2024-12-31,DELIVERED
1018,479,2024-10-16,DELIVERED
1019,480,2024-08-30,DELIVERED
1020,481,2024-06-20,DELIVERED
1021,481,2024-07-17,DELIVERED
1022,481,2024-04-07,DELIVERED
1023,482,2024-08-17,DELIVERED
1024,483,2024-09-08,DELIVERED
1025,484,2021-11-29,DELIVERED
1026,485,2024-10-13,DELIVERED
1027,485,2024-05-20,DELIVERED
1028,485,2023-09-07,CANCELLED
1029,486,2024-09-20,DELIVERED
1030,487,2024-12-26,DELIVERED
1031,488,2024-01-29,DELIVERED
1032,488,2024-08-24,CANCELLED
1033,488,2024-12-09,DELIVERED
1034,489,2024-10-27,DELIVERED
1035,489,2023-06-03,DELIVERED
1036,489,2023-11-19,DELIVERED
1037,489,2023-05-30,DELIVERED
1038,489,2023-05-22,DELIVERED
1039,490,2024-09-08,DELIVERED
1040,491,2024-06-28,DELIVERED
1041,492,2024-07-22,DELIVERED
1042,492,2023-05-30,DELIVERED
1043,493,2023-11-27,DELIVERED
1044,494,2024-12-21,DELIVERED
1045,495,2024-10-10,DELIVERED
1046,496,2024-10-16,DELIVERED
1047,496,2024-11-05,DELIVERED
1048,497,2024-12-04,CANCELLED
1049,498,2024-08-15,DELIVERED
1050,499,2024-07-19,DELIVERED
1051,499,2024-05-11,DELIVERED
1052,500,2021-12-08,DELIVERED
1053,500,2024-10-15,DELIVERED
1054,500,2024-07-01,DELIVERED
1055,500,2022-11-18,DELIVERED
1056,500,2024-05-30,DELIVERED
1057,501,2024-11-08,DELIVERED
1058,501,2024-10-15,DELIVERED
1059,502,2023-01-14,DELIVERED
1060,502,2023-01-25,DELIVERED
1061,502,2024-11-29,DELIVERED
1062,502,2023-04-13,DELIVERED
1063,502,2023-05-05,DELIVERED
1064,503,2024-10-12,DELIVERED
1065,504,2023-12-08,DELIVERED
1066,505,2022-05-17,DELIVERED
1067,506,2024-06-08,DELIVERED
1068,507,2024-01-22,DELIVERED
1069,507,2024-12-19,DELIVERED
1070,507,2024-12-19,DELIVERED
1071,508,2024-07-14,DELIVERED
1072,508,2024-08-23,DELIVERED
1073,509,2023-02-28,DELIVERED
1074,510,2024-12-18,DELIVERED
1075,510,2024-12-07,CANCELLED
1076,511,2023-05-30,DELIVERED
1077,512,2024-08-09,DELIVERED
1078,513,2024-06-16,DELIVERED
1079,513,2024-06-29,CANCELLED
1080,514,2024-03-28,DELIVERED
1081,515,2024-11-08,DELIVERED
1082,515,2023-09-08,DELIVERED
1083,516,2024-11-27,DELIVERED
1084,517,2023-08-04,DELIVERED
1085,517,2024-10-29,DELIVERED
1086,517,2024-06-24,DELIVERED
1087,518,2024-05-25,DELIVERED
1088,519,2024-07-04,DELIVERED
1089,520,2024-06-22,DELIVERED
1090,520,2022-09-23,DELIVERED
1091,520,2022-09-02,DELIVERED
1092,521,2023-03-18,DELIVERED
1093,521,2023-02-09,DELIVERED
1094,522,2024-02-01,DELIVERED
1095,523,2022-06-05,DELIVERED
1096,523,2023-04-25,DELIVERED
1097,523,2023-06-23,DELIVERED
1098,523,2023-12-04,DELIVERED
1099,523,2024-12-15,DELIVERED
1100,523,2022-12-22,DELIVERED
1101,523,2021-12-28,CANCELLED
1102,523,2023-07-24,DELIVERED
1103,523,2023-05-23,DELIVERED
1104,523,2022-06-30,DELIVERED
1105,524,2023-11-03,DELIVERED
1106,525,2024-07-29,DELIVERED
1107,526,2024-08-25,DELIVERED
1108,527,2024-08-09,CANCELLED
1109,527,2024-02-02,DELIVERED
1110,527,2024-05-28,DELIVERED
1111,528,2024-06-08,CANCELLED
1112,529,2024-04-13,DELIVERED
1113,529,2024-12-02,DELIVERED
1114,529,2023-07-27,DELIVERED
1115,529,2023-06-02,DELIVERED
1116,529,2023-06-22,DELIVERED
1117,530,2021-11-19,DELIVERED
1118,530,2022-06-13,DELIVERED
1119,530,2022-02-19,DELIVERED
1120,531,2024-02-26,DELIVERED
1121,531,2024-07-11,DELIVERED
1122,532,2024-10-09,DELIVERED
1123,533,2024-12-29,CANCELLED
1124,534,2022-01-17,DELIVERED
1125,534,2024-06-15,DELIVERED
1126,535,2023-07-02,DELIVERED
1127,536,2024-12-16,DELIVERED
1128,537,2023-08-16,CANCELLED
1129,538,2024-09-11,DELIVERED
1130,538,2021-06-06,CANCELLED
1131,538,2021-12-31,DELIVERED
1132,539,2024-10-30,DELIVERED
1133,539,2024-10-31,DELIVERED
1134,539,2024-07-27,DELIVERED
1135,540,2024-05-18,DELIVERED
1136,540,2024-06-02,DELIVERED
1137,540,2023-11-13,DELIVERED
1138,541,2024-08-03,DELIVERED
1139,542,2023-04-10,DELIVERED
1140,542,2023-07-27,CANCELLED
1141,543,2024-06-16,DELIVERED
1142,543,2024-12-10,DELIVERED
1143,544,2024-10-22,CANCELLED
1144,544,2024-12-14,DELIVERED
1145,544,2024-12-02,DELIVERED
1146,545,2023-08-26,DELIVERED
1147,545,2024-11-24,DELIVERED
1148,545,2023-12-21,DELIVERED
1149,546,2024-07-28,DELIVERED
1150,547,2024-01-18,DELIVERED
1151,548,2024-12-30,CANCELLED
1152,549,2021-08-17,CANCELLED
1153,550,2023-07-26,DELIVERED
1154,551,2024-08-11,DELIVERED
1155,552,2023-12-13,DELIVERED
1156,553,2024-11-05,DELIVERED
1157,554,2024-08-12,DELIVERED
1158,554,2024-08-19,DELIVERED
1159,555,2023-12-01,DELIVERED
1160,555,2022-08-04,DELIVERED
1161,555,2024-11-20,CANCELLED
1162,556,2024-05-12,DELIVERED
1163,557,2022-06-04,DELIVERED
1164,557,2022-03-08,DELIVERED
1165,557,2022-12-31,DELIVERED
1166,557,2024-12-14,DELIVERED
1167,557,2024-10-01,DELIVERED
1168,557,2024-11-24,DELIVERED
1169,557,2023-01-17,DELIVERED
1170,557,2022-07-16,DELIVERED
1171,557,2024-11-15,CANCELLED
1172,557,2023-12-01,DELIVERED
1173,558,2023-06-01,DELIVERED
1174,558,2023-09-01,DELIVERED
1175,559,2024-06-08,DELIVERED
1176,560,2024-08-29,DELIVERED
1177,561,2024-02-10,DELIVERED
1178,562,2022-12-12,DELIVERED
1179,563,2024-10-14,DELIVERED
1180,563,2024-04-21,DELIVERED
1181,563,2024-05-16,DELIVERED
1182,564,2023-07-24,DELIVERED
1183,565,2023-11-25,DELIVERED
1184,566,2024-01-15,DELIVERED
1185,566,2023-12-15,DELIVERED
1186,566,2024-09-04,DELIVERED
1187,567,2024-09-01,DELIVERED
1188,568,2022-11-23,DELIVERED
1189,568,2024-01-17,CANCELLED
1190,568,2023-11-25,DELIVERED
1191,568,2023-07-14,DELIVERED
1192,568,2022-12-24,DELIVERED
1193,568,2024-01-16,DELIVERED
1194,568,2024-09-26,DELIVERED
1195,568,2024-06-24,DELIVERED
1196,568,2022-09-12,DELIVERED
1197,568,2022-12-08,DELIVERED
1198,569,2023-12-21,DELIVERED
1199,570,2024-08-28,DELIVERED
1200,571,2024-11-15,DELIVERED
1201,572,2024-05-12,DELIVERED
1202,572,2024-04-25,CANCELLED
1203,572,2021-03-28,DELIVERED
1204,573,2023-09-11,DELIVERED
1205,574,2024-12-22,DELIVERED
1206,575,2024-09-28,DELIVERED
1207,575,2024-10-08,DELIVERED
1208,575,2024-04-20,DELIVERED
1209,576,2024-08-26,DELIVERED
1210,576,2024-12-14,DELIVERED
1211,577,2024-01-14,DELIVERED
1212,577,2024-09-26,DELIVERED
1213,578,2024-12-27,DELIVERED
1214,579,2024-02-08,DELIVERED
1215,579,2024-03-02,DELIVERED
1216,580,2022-03-02,DELIVERED
1217,581,2023-09-17,DELIVERED
1218,581,2024-05-11,DELIVERED
1219,582,2023-08-19,CANCELLED
1220,583,2024-05-01,DELIVERED
1221,583,2024-11-29,DELIVERED
1222,584,2024-12-31,DELIVERED
1223,585,2024-07-26,DELIVERED
1224,585,2024-11-27,DELIVERED
1225,586,2024-04-23,DELIVERED
1226,587,2024-07-09,DELIVERED
1227,587,2024-10-08,DELIVERED
1228,587,2023-10-27,DELIVERED
1229,588,2024-11-28,DELIVERED
1230,588,2024-12-06,DELIVERED
1231,588,2024-11-22,DELIVERED
1232,588,2024-12-13,DELIVERED
1233,588,2024-12-14,DELIVERED
1234,589,2023-04-29,DELIVERED
1235,590,2024-11-23,DELIVERED
1236,590,2024-01-24,DELIVERED
1237,590,2022-07-25,DELIVERED
1238,591,2024-11-02,DELIVERED
1239,591,2024-11-18,DELIVERED
1240,591,2024-12-30,CANCELLED
1241,591,2024-11-14,DELIVERED
1242,591,2024-12-19,DELIVERED
1243,592,2023-04-01,DELIVERED
1244,592,2023-08-30,DELIVERED
1245,593,2024-11-23,DELIVERED
1246,594,2022-12-25,DELIVERED
1247,594,2022-12-08,DELIVERED
1248,594,2022-07-24,DELIVERED
1249,594,2024-02-01,DELIVERED
1250,594,2023-02-03,DELIVERED
1251,595,2024-04-23,DELIVERED
1252,595,2023-07-25,DELIVERED
1253,595,2023-12-23,DELIVERED
1254,595,2023-05-01,DELIVERED
1255,595,2024-03-10,DELIVERED
1256,596,2022-05-22,DELIVERED
1257,597,2024-08-28,DELIVERED
1258,597,2024-12-10,DELIVERED
1259,597,2024-09-17,DELIVERED
1260,598,2024-05-20,DELIVERED
1261,598,2024-11-03,DELIVERED
1262,598,2024-11-07,DELIVERED
1263,599,2024-12-01,DELIVERED
1264,599,2024-10-19,DELIVERED
1265,599,2024-04-12,DELIVERED
1266,600,2024-03-01,CANCELLED
1267,600,2021-05-23,DELIVERED
1268,600,2024-05-05,DELIVERED
1269,600,2021-08-22,DELIVERED
1270,600,2024-06-21,DELIVERED
1271,600,2023-10-18,DELIVERED
1272,600,2024-08-25,DELIVERED
1273,600,2024-01-29,DELIVERED
1274,600,2024-03-21,DELIVERED
1275,600,2022-05-12,DELIVERED
1276,601,2024-08-27,DELIVERED
1277,602,2024-12-01,DELIVERED
1278,603,2022-09-04,DELIVERED
1279,603,2022-06-03,DELIVERED
1280,604,2023-10-05,DELIVERED
1281,604,2024-02-27,DELIVERED
1282,605,2023-07-11,DELIVERED
1283,606,2025-01-01,DELIVERED
1284,607,2024-05-10,DELIVERED
1285,607,2024-05-28,DELIVERED
1286,607,2024-09-02,DELIVERED
1287,607,2024-10-15,DELIVERED
1288,607,2024-11-20,DELIVERED
1289,607,2024-03-02,DELIVERED
1290,607,2024-03-15,DELIVERED
1291,607,2024-05-17,DELIVERED
1292,607,2024-04-19,DELIVERED
1293,607,2024-03-25,DELIVERED
1294,608,2024-03-27,DELIVERED
1295,608,2022-06-12,DELIVERED
1296,609,2022-09-12,DELIVERED
1297,610,2023-06-03,CANCELLED
1298,611,2024-10-26,DELIVERED
1299,612,2024-10-22,DELIVERED
1300,613,2023-07-16,CANCELLED
1301,613,2024-08-31,DELIVERED
1302,613,2024-03-26,DELIVERED
1303,614,2024-04-04,DELIVERED
1304,614,2024-10-25,DELIVERED
1305,615,2024-07-24,DELIVERED
1306,616,2024-08-22,DELIVERED
1307,616,2024-08-24,DELIVERED
1308,617,2024-07-26,DELIVERED
1309,618,2023-03-12,DELIVERED
1310,619,2024-09-28,DELIVERED
1311,620,2024-12-17,DELIVERED
1312,621,2024-12-21,DELIVERED
1313,621,2024-08-22,DELIVERED
1314,622,2024-02-08,DELIVERED
1315,622,2024-03-19,DELIVERED
1316,623,2024-12-17,DELIVERED
1317,623,2024-12-13,DELIVERED
1318,623,2024-11-23,DELIVERED
1319,624,2022-01-21,DELIVERED
1320,625,2024-06-14,DELIVERED
1321,625,2024-10-23,DELIVERED
1322,626,2024-06-25,DELIVERED
1323,627,2024-08-23,DELIVERED
1324,628,2024-06-07,DELIVERED
1325,629,2023-11-17,DELIVERED
1326,629,2024-04-05,CANCELLED
1327,630,2022-10-29,DELIVERED
1328,630,2024-04-03,DELIVERED
1329,630,2023-02-02,DELIVERED
1330,630,2022-11-10,DELIVERED
1331,630,2023-11-10,DELIVERED
1332,631,2022-11-27,DELIVERED
1333,632,2021-11-03,DELIVERED
1334,633,2024-12-02,DELIVERED
1335,633,2024-06-28,DELIVERED
1336,634,2023-01-07,DELIVERED
1337,635,2023-07-03,DELIVERED
1338,636,2024-12-09,DELIVERED
1339,637,2024-11-21,CANCELLED
1340,638,2024-01-23,DELIVERED
1341,639,2024-09-02,DELIVERED
1342,639,2024-08-15,DELIVERED
1343,639,2024-06-22,DELIVERED
1344,640,2024-12-06,DELIVERED
1345,641,2024-09-08,DELIVERED
1346,642,2024-12-23,DELIVERED
1347,642,2024-06-04,DELIVERED
1348,643,2022-11-23,DELIVERED
1349,643,2024-10-14,DELIVERED
1350,644,2023-02-22,DELIVERED
1351,644,2024-01-22,DELIVERED
1352,645,2023-10-16,CANCELLED
1353,645,2021-10-29,DELIVERED
1354,646,2024-12-08,DELIVERED
1355,647,2023-04-01,DELIVERED
1356,648,2024-08-13,DELIVERED
1357,648,2024-03-11,DELIVERED
1358,648,2024-12-16,DELIVERED
1359,648,2024-05-01,DELIVERED
1360,648,2023-08-29,DELIVERED
1361,649,2024-10-05,DELIVERED
1362,650,2023-11-23,DELIVERED
1363,651,2024-01-26,DELIVERED
1364,651,2024-10-27,DELIVERED
1365,651,2023-10-12,DELIVERED
1366,651,2024-06-13,DELIVERED
1367,651,2023-01-20,DELIVERED
1368,652,2021-11-18,DELIVERED
1369,653,2023-12-16,DELIVERED
1370,653,2023-10-27,CANCELLED
1371,653,2024-12-28,DELIVERED
1372,653,2024-06-29,DELIVERED
1373,653,2023-11-19,DELIVERED
1374,654,2024-10-08,CANCELLED
1375,654,2024-11-06,DELIVERED
1376,655,2024-03-04,DELIVERED
1377,655,2024-09-18,DELIVERED
1378,656,2024-10-23,CANCELLED
1379,657,2024-05-15,DELIVERED
1380,657,2024-11-28,DELIVERED
1381,658,2023-01-05,DELIVERED
1382,659,2024-11-07,DELIVERED
1383,660,2024-11-15,DELIVERED
1384,660,2024-02-17,DELIVERED
1385,661,2024-07-26,DELIVERED
1386,661,2024-10-13,DELIVERED
1387,661,2024-05-27,DELIVERED
1388,662,2024-12-03,DELIVERED
1389,663,2022-01-12,DELIVERED
1390,664,2024-11-21,CANCELLED
1391,665,2023-11-26,DELIVERED
1392,665,2024-09-09,DELIVERED
1393,665,2024-05-19,DELIVERED
1394,666,2022-08-12,DELIVERED
1395,666,2023-05-03,DELIVERED
1396,667,2023-10-01,DELIVERED
1397,668,2024-10-10,DELIVERED
1398,669,2024-11-30,DELIVERED
1399,669,2024-11-28,DELIVERED
1400,669,2024-11-11,DELIVERED
1401,670,2024-12-10,DELIVERED
1402,671,2024-03-10,DELIVERED
1403,672,2023-05-01,DELIVERED
1404,672,2024-03-29,DELIVERED
1405,672,2024-08-15,DELIVERED
1406,673,2024-10-22,CANCELLED
1407,674,2022-03-21,DELIVERED
1408,674,2021-07-28,DELIVERED
1409,674,2022-03-18,DELIVERED
1410,675,2023-12-21,DELIVERED
1411,675,2022-06-13,DELIVERED
1412,675,2023-11-07,DELIVERED
1413,675,2024-11-29,DELIVERED
1414,675,2024-03-03,DELIVERED
1415,676,2023-10-14,DELIVERED
1416,677,2023-10-02,DELIVERED
1417,677,2024-12-01,DELIVERED
1418,677,2023-03-16,DELIVERED
1419,677,2023-01-01,DELIVERED
1420,677,2024-11-21,DELIVERED
1421,678,2024-02-27,DELIVERED
1422,678,2024-10-08,DELIVERED
1423,679,2023-12-09,DELIVERED
1424,679,2024-04-18,DELIVERED
1425,679,2024-06-23,DELIVERED
1426,679,2024-06-19,DELIVERED
1427,679,2024-04-12,DELIVERED
1428,680,2024-04-04,DELIVERED
1429,680,2024-08-13,DELIVERED
1430,680,2024-06-09,CANCELLED
1431,681,2023-03-21,DELIVERED
1432,682,2024-12-24,DELIVERED
1433,683,2023-11-20,DELIVERED
1434,683,2023-12-20,DELIVERED
1435,684,2023-05-01,DELIVERED
1436,684,2022-11-28,DELIVERED
1437,685,2024-12-12,DELIVERED
1438,685,2024-09-13,CANCELLED
1439,685,2024-07-18,DELIVERED
1440,686,2024-12-19,DELIVERED
1441,686,2021-11-14,DELIVERED
1442,686,2022-06-18,DELIVERED
1443,686,2023-10-05,DELIVERED
1444,686,2024-04-26,DELIVERED
1445,686,2023-03-03,DELIVERED
1446,686,2023-03-10,DELIVERED
1447,686,2022-01-16,DELIVERED
1448,686,2023-08-15,DELIVERED
1449,686,2023-12-17,DELIVERED
1450,687,2022-01-29,DELIVERED
1451,687,2023-08-10,DELIVERED
1452,687,2022-11-18,DELIVERED
1453,688,2023-12-15,DELIVERED
1454,688,2024-06-20,DELIVERED
1455,688,2023-03-26,DELIVERED
1456,689,2022-04-09,DELIVERED
1457,690,2024-11-16,DELIVERED
1458,690,2024-09-04,DELIVERED
1459,690,2024-11-15,DELIVERED
1460,691,2024-06-18,DELIVERED
1461,691,2024-02-10,DELIVERED
1462,691,2024-05-04,DELIVERED
1463,692,2022-06-25,DELIVERED
1464,692,2023-03-11,DELIVERED
1465,692,2024-11-16,DELIVERED
1466,693,2024-09-17,DELIVERED
1467,694,2024-03-20,DELIVERED
1468,694,2024-10-04,DELIVERED
1469,695,2024-11-06,DELIVERED
1470,696,2024-03-22,CANCELLED
1471,697,2024-09-20,DELIVERED
1472,697,2025-01-01,DELIVERED
1473,698,2024-08-26,DELIVERED
1474,699,2024-05-10,DELIVERED
1475,700,2021-11-14,DELIVERED
1476,700,2022-09-07,DELIVERED
1477,700,2022-09-12,DELIVERED
1478,701,2024-12-16,DELIVERED
1479,701,2024-08-05,DELIVERED
1480,702,2023-08-20,DELIVERED
1481,703,2023-10-21,DELIVERED
1482,704,2024-02-17,CANCELLED
1483,704,2024-12-11,DELIVERED
1484,705,2024-08-23,DELIVERED
1485,705,2024-10-02,DELIVERED
1486,705,2024-11-05,DELIVERED
1487,706,2024-02-06,DELIVERED
1488,706,2024-09-10,DELIVERED
1489,706,2023-01-30,DELIVERED
1490,706,2024-12-21,DELIVERED
1491,706,2024-10-20,DELIVERED
1492,707,2024-04-05,DELIVERED
1493,707,2024-01-30,DELIVERED
1494,707,2024-09-09,CANCELLED
1495,708,2024-10-31,DELIVERED
1496,709,2023-06-29,DELIVERED
1497,710,2023-09-05,DELIVERED
1498,710,2023-10-26,DELIVERED
1499,710,2023-10-12,DELIVERED
1500,710,2023-09-22,DELIVERED
1501,710,2024-01-27,DELIVERED
1502,711,2023-06-16,DELIVERED
1503,711,2022-06-10,CANCELLED
1504,711,2023-04-28,DELIVERED
1505,712,2023-05-19,DELIVERED
1506,713,2024-09-17,DELIVERED
1507,714,2024-06-26,DELIVERED
1508,715,2024-07-05,DELIVERED
1509,716,2024-01-21,DELIVERED
1510,717,2023-06-19,DELIVERED
1511,718,2024-05-22,DELIVERED
1512,718,2023-07-21,DELIVERED
1513,719,2023-10-14,DELIVERED
1514,719,2024-07-31,DELIVERED
1515,720,2022-10-19,DELIVERED
1516,720,2023-12-19,DELIVERED
1517,720,2022-06-26,DELIVERED
1518,721,2024-02-14,DELIVERED
1519,722,2024-09-27,DELIVERED
1520,723,2024-09-07,DELIVERED
1521,724,2022-01-05,DELIVERED
1522,724,2024-12-10,DELIVERED
1523,724,2021-11-30,DELIVERED
